116.897124582716, -31.3434726977234, 0, 100, REM-10
118.885902767502, -30.9927798034702, 0, 100, REM-11
120.556912856259, -29.8645347689904, 0, 100, REM-12
121.622092482926, -28.1558319653963, 0, 100, REM-13
121.901349100074, -26.1623310284254, 0, 100, REM-14
120.505003107326, -32.9434180264642, 0, 100, REM-15
123.64798452756, -32.8158317121601, 0, 100, REM-16
125.637520881484, -29.6048716770016, 0, 100, REM-17
126.156797422064, -25.8670451304446, 0, 100, REM-18
125.126969767581, -22.2362709883028, 0, 100, REM-19
133.350351927884, -32.3271378321187, 0, 100, REM-21
134.295393638562, -27.3134932218965, 0, 100, REM-22
132.414774196575, -22.4891269557378, 0, 100, REM-23
143, -31, 0, 100, REM-24
149.248163615957, -37.4708089325452, 0, 100, MAX-0
150.811070835114, -24.275545323237, 0, 100, MAX-1
143, -23, 0, 100, MAX-2
170.5, -45.87, 0, 100, SKA_x
174.75, -36.87, 0, 100, SKA_x
147.32, -42.88, 0, 100, SKA_x
